Phenotype,Collapsing model,Phenotypic category,P value,No. samples,No. with QV,No. without QV,QV carrier median,QV non-carrier median,Effect size,Effect size standard error,Effect size LCI,Effect size UCI
25162#Mean MO in inferior cerebellar peduncle on FA skeleton (right),syn,Chapter VI Diseases of the nervous system,0.090334013800935,34972,113,34859,-0.03851831083826,-0.00256725537179859,-0.151613217677307,0.0895167606538904,-0.327068917703105,0.0238424823484903
23542#NMR Free Cholesterol in Medium LDL,syn,NMR Metabolomics,0.0183569001231035,100050,330,99720,0.0468795629584654,-0.000200425540983631,0.123819631111496,0.0525020123328379,0.020916310958713,0.226722951264279
25660#Weighted-mean ICVF in tract forceps major,syn,Chapter VI Diseases of the nervous system,0.0996040486695101,34969,113,34856,0.202439037819276,-0.00405223983518088,0.152487181893187,0.0925949330778153,-0.0290018345947491,0.333976198381123
25190#Mean MO in fornix cres+stria terminalis on FA skeleton (right),syn,Chapter VI Diseases of the nervous system,0.0927536136892082,34972,113,34859,0.127313843487116,-0.00306214939542624,0.15058509746861,0.0895756627612951,-0.0249860525624398,0.326156247499661
1072#2276#RFC4#P35249#OID31376#v1#OncologyII,syn,OLINK Proteomics,0.0871159719920409,45424,149,45275,-0.151236227701213,0.00331983568023825,-0.139757189338585,0.0816888315177076,-0.299868625153828,0.0203542464766577
23413#NMR Phospholipids in LDL,syn,NMR Metabolomics,0.0175956682604874,99746,330,99416,0.0549105112034209,-0.000201036372404598,0.123840696809073,0.0521641260413952,0.0215996260605132,0.226081767557633
25159#Mean MO in corticospinal tract on FA skeleton (left),syn,Chapter VI Diseases of the nervous system,0.0156661840889587,34972,113,34859,-0.179082840517275,0.0049180096531606,-0.224485884562341,0.0928886966515058,-0.406550686465621,-0.0424210826590603
1072#2801#TTR#P02766#OID30782#v1#InflammationII,syn,OLINK Proteomics,0.0471875912191863,45249,148,45101,-0.165829427958317,0.0171291717430513,-0.152709043371376,0.0769444253412325,-0.303521381620685,-0.00189670512206727
25377#Mean ICVF in external capsule on FA skeleton (left),syn,Chapter VI Diseases of the nervous system,0.00887110306791784,34970,113,34857,0.351934074384922,-0.00609369695194155,0.227646190117055,0.0869831811747162,0.0571563861717862,0.398135994062323
23538#NMR Total Lipids in Medium LDL,syn,NMR Metabolomics,0.037287035378462,99685,330,99355,0.068865119808793,-0.00025144923759506,0.110081881914218,0.052857004665275,0.00648277645232814,0.213680987376108
1072#314#C3#P01024#OID30776#v1#InflammationII,syn,OLINK Proteomics,0.0463829453771995,43297,141,43156,-0.163556827578988,-0.018050590885802,-0.167324674249234,0.0840004882777314,-0.331967210546768,-0.00268213795170016
5116#3mm cylindrical power (right),syn,Chapter VII Diseases of the eye and adnexa,0.0881797832727632,88024,288,87736,0.00319360493427632,-0.00942123849735598,0.10028380305667,0.0588141189004492,-0.0149913369209528,0.215558943034293
25556#Weighted-mean MO in tract inferior longitudinal fasciculus (left),syn,Chapter VI Diseases of the nervous system,0.0181016673496088,34970,113,34857,-0.164024030168114,-0.00392840971512428,-0.218626529277391,0.0924955709158826,-0.399920792585368,-0.0373322659694135
NMR Cholesteryl Esters to Total Lipids in VLDL percentage,syn,NMR Metabolomics,0.0713737595879448,98830,328,98502,0.0307191427510346,-0.000101449811337175,0.0879387081491493,0.048770525061563,-0.00765095558718908,0.183528371885488
1072#1344#IGFBP2#P18065#OID20325#v1#Cardiometabolic,syn,OLINK Proteomics,0.0100100815498709,45739,149,45590,0.231329805729196,0.0438457860726924,0.200825267748449,0.0779725795555378,0.0479977741734985,0.353652761323399
1072#1970#PALM3#A6NDB9#OID30182#v1#CardiometabolicII,syn,OLINK Proteomics,0.0496796648659238,44108,144,43964,-0.195507945282838,0.00113082779648189,-0.164169843580348,0.0836420925654553,-0.328109833203181,-0.000229853957515042
1072#1748#MORF4L2#Q15014#OID31160#v1#OncologyII,syn,OLINK Proteomics,0.0247929665692233,44039,145,43894,0.268025289069391,0.00229013864626845,0.187285325362633,0.0834348173494583,0.0237515918138151,0.350819058911451
NMR Phospholipids to Total Lipids in VLDL percentage,syn,NMR Metabolomics,0.0496038336151511,98830,328,98502,0.0547502159896818,-0.000177537170468131,0.0997750619106721,0.0508177744433234,0.000172813119325932,0.199377310702018
25386#Mean ICVF in superior fronto-occipital fasciculus on FA skeleton (right),syn,Chapter VI Diseases of the nervous system,0.0651390900413961,34970,113,34857,0.159887065075839,-0.00937261818436107,0.154581416250062,0.083813021288948,-0.00969477340678265,0.318857605906907
1072#2288#RIPK4#P57078#OID30138#v1#CardiometabolicII,syn,OLINK Proteomics,0.0494145217485584,44108,144,43964,0.149994467609797,0.00452332564673255,0.163683015839014,0.0832970526672538,0.000419310555747926,0.32694672112228
1072#980#F11#P03951#OID30773#v1#InflammationII,syn,OLINK Proteomics,0.0320876991610975,45109,148,44961,-0.177245983508705,0.0126577891553138,-0.16917346477879,0.0789282516968824,-0.323874148143407,-0.0144727814141728
25384#Mean ICVF in superior longitudinal fasciculus on FA skeleton (right),syn,Chapter VI Diseases of the nervous system,0.0422058351363343,34970,113,34857,0.264779631185917,-0.00460892609708738,0.185239704480033,0.091181046465035,0.00652195093957147,0.363957458020494
25120#Mean MD in anterior limb of internal capsule on FA skeleton (right),syn,Chapter VI Diseases of the nervous system,0.07421140168456,34972,113,34859,-0.200372153645741,0.0106094475275605,-0.153615614134777,0.0860417536654593,-0.322260189860544,0.0150289615909907
20008#Interpolated Year when non-cancer illness first diagnosed,syn,Chapter XXI Factors influencing health status and contact with health services,0.081209327132434,310673,1019,309654,0.0497438731779684,-0.0161470720133175,0.0546865930460536,0.0313620690720842,-0.00678217229784281,0.11615535838995
25840#Volume of grey matter in Cingulate Gyrus posterior division (left),syn,Chapter VI Diseases of the nervous system,0.023412476684926,36929,122,36807,-0.314760788165888,0.0147002723577533,-0.181276152308256,0.0799725350032066,-0.338024578721267,-0.0245277258952451
NMR Free Cholesterol to Cholesteryl Esters in Medium VLDL ratio,syn,NMR Metabolomics,0.0706601774159486,99924,330,99594,-0.0528029181791355,0.000100339131270776,-0.0871056230089497,0.048186554281503,-0.181550698070309,0.00733945205241009
25689#Weighted-mean OD in tract inferior fronto-occipital fasciculus (left),syn,Chapter VI Diseases of the nervous system,0.025626314271227,34969,113,34856,0.202375891373556,-0.00640318383383504,0.209425584903804,0.0938318734036275,0.0255121260006737,0.393339043806934
1072#2674#THRAP3#Q9Y2W1#OID30053#v1#CardiometabolicII,syn,OLINK Proteomics,0.0480041025891895,44108,144,43964,-0.147768033664519,0.0153421623895859,-0.164374328122635,0.083127033224637,-0.327304792273316,-0.00144386397195448
23598#NMR Triglycerides to Total Lipids in Medium VLDL percentage,syn,NMR Metabolomics,0.0481357487501703,99696,330,99366,-0.0344138318859121,0.000125710746248308,-0.0958301736149685,0.048492320667232,-0.190874549845549,-0.00078579738438829
25062#Mean FA in corticospinal tract on FA skeleton (right),syn,Chapter VI Diseases of the nervous system,0.024553128076525,34972,113,34859,-0.256574316655951,0.00454683645106018,-0.202428227430047,0.0900297554378924,-0.378889413560114,-0.0259670412999808
23545#NMR Total Lipids in Small LDL,syn,NMR Metabolomics,0.0408215763327872,99757,330,99427,0.113894254986816,-0.000351774863670305,0.107421236216629,0.0525193547417689,0.00448392150294102,0.210358550930316
25794#Volume of grey matter in Precentral Gyrus (left),syn,Chapter VI Diseases of the nervous system,0.0256719718529744,36929,122,36807,-0.171393507255416,0.00538797965108675,-0.185383147376169,0.083085681981433,-0.34823342975773,-0.0225328649946076
25138#Mean MD in cingulum cingulate gyrus on FA skeleton (right),syn,Chapter VI Diseases of the nervous system,0.0664718610396708,34972,113,34859,-0.226066049868272,-0.00287656405518763,-0.169381954004013,0.0922918739989478,-0.350276964512577,0.0115130565045508
1072#2482#SLC9A3R2#Q15599#OID31445#v1#OncologyII,syn,OLINK Proteomics,0.0985128999288708,45423,150,45273,0.0930388534245844,-0.010005553622259,0.132526979521045,0.0802153377194227,-0.0246963846229018,0.289750343664991
1072#1323#IDS#P22304#OID20619#v1#Inflammation,syn,OLINK Proteomics,0.0330091473608793,45752,150,45602,0.107397604095991,0.00266666949511454,0.173212115661296,0.0812425603757931,0.0139754089731049,0.332448822349487
25688#Weighted-mean OD in tract forceps minor,syn,Chapter VI Diseases of the nervous system,0.0630166630820694,34969,113,34856,0.215654776055111,-0.00405223983518088,0.173013163761868,0.0930612013616633,-0.00938975340553619,0.355416080929271
25619#Weighted-mean L2 in tract superior thalamic radiation (left),syn,Chapter VI Diseases of the nervous system,0.0296978903172109,34970,113,34857,-0.202591838321515,0.00126822383643575,-0.196274316247121,0.0902748712921562,-0.373215937603432,-0.0193326948908094
25144#Mean MD in superior longitudinal fasciculus on FA skeleton (right),syn,Chapter VI Diseases of the nervous system,0.0803485703462497,34972,113,34859,-0.284681128223496,0.00590780831014134,-0.156273367643282,0.0893645387964298,-0.331430707983532,0.0188839726969672
1072#2025#PEPD#P12955#OID30688#v1#InflammationII,syn,OLINK Proteomics,0.0118211282573788,45669,151,45518,-0.164623218786984,0.00170002842773819,-0.202051721028844,0.0802575811960853,-0.359357860474656,-0.0447455815830322
25782#Volume of grey matter in Frontal Pole (left),syn,Chapter VI Diseases of the nervous system,0.0186344660201388,36929,122,36807,-0.250590714757364,0.0065592948736335,-0.184508630759846,0.0784186094066632,-0.338211319132775,-0.0308059423869169
1072#291#BST2#Q10589#OID21029#v1#Neurology,syn,OLINK Proteomics,0.0215855335263008,45644,150,45494,0.191337515643495,-0.0336602231599301,0.184721349807242,0.0803953518345933,0.0271451754228205,0.342297524191664
25703#Weighted-mean OD in tract uncinate fasciculus (right),syn,Chapter VI Diseases of the nervous system,0.0970583794172886,34969,113,34856,0.195749952858289,-0.00553704314332712,0.155028584775022,0.0934284501329273,-0.0280941516750104,0.338151321225054
1072#2163#PRTG#Q2VWP7#OID21443#v1#Oncology,syn,OLINK Proteomics,0.041813224820279,45621,149,45472,0.150159342781353,0.0290849713669096,0.164599568059613,0.0808671540465616,0.00609865167911536,0.323100484440111
1072#679#CRIM1#Q9NZV1#OID20701#v1#Inflammation,syn,OLINK Proteomics,0.0291982324831235,45452,150,45302,0.19678655405301,0.00575967861790988,0.170963619448553,0.0783924365877168,0.0173131737302138,0.324614065166891
1072#2618#TALDO1#P37837#OID30414#v1#CardiometabolicII,syn,OLINK Proteomics,0.0914703539754985,45456,150,45306,-0.273455548465497,-0.00873142150941889,-0.133568992171508,0.0791413113923449,-0.288687244275352,0.0215492599323355
25422#Mean OD in sagittal stratum on FA skeleton (right),syn,Chapter VI Diseases of the nervous system,0.00171459811435102,34970,113,34857,0.265804916543644,-0.0105481032150668,0.293629664502963,0.093634396870409,0.110103266073082,0.477156062932844
1072#183#ARNTL#O00327#OID30168#v1#CardiometabolicII,syn,OLINK Proteomics,0.0759340064535443,44108,144,43964,0.163976512728058,0.00610650675068148,0.147687036935657,0.0832122596403427,-0.0154104725061911,0.310784546377504
1072#1158#GHRL#Q9UBU3#OID20175#v1#Cardiometabolic,syn,OLINK Proteomics,0.0588745157756031,45276,149,45127,-0.00796421334509525,0.0458404232539086,-0.146559001629549,0.0775782308014029,-0.298613606569768,0.00549560331066967
1072#293#BTD#P43251#OID30754#v1#InflammationII,syn,OLINK Proteomics,0.0975652185459822,45680,149,45531,-0.127236485353287,-0.00390780174793647,-0.134024630308704,0.0808932899256988,-0.292576767992884,0.024527507375475
25479#Mean ISOVF in fornix cres+stria terminalis on FA skeleton (left),syn,Chapter VI Diseases of the nervous system,0.041620779431731,34970,113,34857,-0.274852467115897,0.00782594682482352,-0.179866632176753,0.088283859175053,-0.352905806405777,-0.00682745794772927
1072#1244#HAGH#Q16775#OID21459#v1#Oncology,syn,OLINK Proteomics,0.0938272847985871,45488,149,45339,-0.191337814900036,-0.00677640746277124,-0.130980990752629,0.0781705193772796,-0.284196471911504,0.0222344904062458
25390#Mean ICVF in tapetum on FA skeleton (right),syn,Chapter VI Diseases of the nervous system,0.0241253617703228,34970,113,34857,0.204360278851427,-0.0167970180759547,0.199494934184967,0.0884589909337333,0.0261124961341475,0.372877372235787
1072#358#CASP1#P29466#OID20854#v1#Neurology,syn,OLINK Proteomics,0.0186250349671388,44217,145,44072,-0.106152716489851,0.0062458903008506,-0.194631397884534,0.0827149031025493,-0.356754068686602,-0.0325087270824654
1072#954#EPS8L2#Q9H6S3#OID21397#v1#Oncology,syn,OLINK Proteomics,0.0428594561657823,45544,149,45395,0.234205225116423,0.00287272304586918,0.160104576086526,0.0790587665081765,0.00514812127176695,0.315061030901286
1072#1131#GC#P02774#OID30780#v1#InflammationII,syn,OLINK Proteomics,0.0471940874534719,45680,149,45531,-0.161304596254651,0.0216280369509304,-0.162237241316832,0.0817477552985158,-0.322464144751813,-0.00201033788185087
23417#NMR Cholesteryl Esters in LDL,syn,NMR Metabolomics,0.0308364098398494,99771,330,99441,0.053035056614393,-0.000276355750383124,0.113168563210963,0.0524120581842318,0.0104415486762502,0.215895577745676
1072#599#CLMP#Q9H6B4#OID21419#v1#Oncology,syn,OLINK Proteomics,0.0305329866267908,45621,149,45472,0.206792642611536,0.0266413736049523,0.161115328309031,0.0744809881645987,0.0151313992812246,0.307099257336837
25429#Mean OD in cingulum hippocampus on FA skeleton (left),syn,Chapter VI Diseases of the nervous system,0.0908896991723026,34970,113,34857,0.00689795323197668,-0.00479452183116139,0.156943490035211,0.092823691686261,-0.0249939004274266,0.338880880497849
1072#2893#WFIKKN2#Q8TEU8#OID20785#v1#Inflammation,syn,OLINK Proteomics,0.0101894906260882,45300,149,45151,0.255242805517294,-0.0261783769646601,0.207870634950053,0.0809011620184454,0.0493030325638556,0.36643823733625
1072#115#AMY2B#P19961#OID20340#v1#Cardiometabolic,syn,OLINK Proteomics,0.0999001413888039,42240,131,42109,0.169235367040911,-0.0363388264860973,0.142823385049489,0.0868029886828124,-0.0273122238560295,0.312958993955008
25229#Mean L1 in posterior thalamic radiation on FA skeleton (left),syn,Chapter VI Diseases of the nervous system,0.00740438126210027,34972,113,34859,-0.201571500029374,0.0117230241368566,-0.250263673925227,0.0934431853876468,-0.43341529139964,-0.0671120564508131
1072#334#CA9#Q16790#OID21417#v1#Oncology,syn,OLINK Proteomics,0.00698280588364816,45621,149,45472,0.175503557318638,0.00043748906848225,0.215625220110484,0.0799267453038132,0.0589675199189974,0.372282920301971
